nct_id,name,city,country
NCT04187144,GSK Investigational Site,Seoul,"Korea, Republic of"
NCT04187144,GSK Investigational Site,Suwon,"Korea, Republic of"
NCT04187144,GSK Investigational Site,Katowice,Poland
NCT04187144,GSK Investigational Site,Ostrowiec Swietokrzyski,Poland
NCT04187144,GSK Investigational Site,Swidnik,Poland
NCT04187144,GSK Investigational Site,Warszawa,Poland
NCT04558996,Puerta de Hierro University Hospital,Majadahonda,Spain
NCT01792973,Prapokklao Hospital,Chanthaburi,Thailand
NCT01792973,Lamphun Hospital,Lamphun,Thailand
NCT01792973,Nakornping Hospital,Mae Rim,Thailand
NCT01792973,Sanpatong Hospital,San Pa Tong,Thailand
NCT01792973,Mae Chan Hospital,Mae Chan,Thailand
NCT01792973,Mae Sai Hospital,Mae Sai,Thailand
NCT01792973,Phan Hospital,Phan,Thailand
NCT01792973,Chiangrai Prachanukroh Hospital,Chiang Rai,Thailand
NCT01792973,Chonburi Hospital,Chon Buri,Thailand
NCT01792973,Mahasarakam Hospital,Maha Sarakham,Thailand
NCT01792973,Nakhonpathom Hospital,Nakhon Pathom,Thailand
NCT01792973,Chiang Kham Hospital,Chiang Kham,Thailand
NCT01792973,Buddhachinaraj Hospital,Phitsanulok,Thailand
NCT01792973,Samutprakarn Hospital,Samut Prakan,Thailand
NCT01792973,Samutsakorn Hospital,Samut Sakhon,Thailand
NCT01792973,Hat Yai Hospital,Hat Yai,Thailand
NCT01792973,Bhumibol Adulyadej Hospital,Bangkok,Thailand
NCT01792973,Bhuddasothorn Hospital,Chachoengsao,Thailand
NCT01792973,Lampang Hospital,Lampang,Thailand
NCT01792973,Maharat Nakhon Ratchasima Hospital,Nakhon Ratchasima,Thailand
NCT01792973,Nong Khai Hospital,Nong Khai,Thailand
NCT01792973,Phayao Hospital,Phayao,Thailand
NCT01792973,Ratchaburi Hospital,Ratchaburi,Thailand
NCT01792973,Rayong Hospital,Rayong,Thailand
NCT00303823,Arizona Cancer Center - Tucson,Tucson,United States
NCT04552210,Algazeerah,Giza,Egypt
NCT00386477,Methodist Hospital,Indianapolis,United States
NCT00386477,University Hospital,Indianapolis,United States
NCT00386477,Wishard Memorial Hospital,Indianapolis,United States
NCT04024046,"Uqora, Inc.",San Diego,United States
NCT05702762,St. Elizabeth Youngstown Hospital,Youngstown,United States
NCT04763486,Meir Medical Center,"Kfar Saba,",Israel
NCT04187144,GSK Investigational Site,Miami,United States
NCT04187144,GSK Investigational Site,Miami,United States
NCT06296615,Shanghai Ji Ai Genetics & IVF Institute,Shanghai,China
NCT04187144,GSK Investigational Site,Miami,United States
NCT04187144,GSK Investigational Site,Orlando,United States
NCT04187144,GSK Investigational Site,Ormond Beach,United States
NCT01958073,"University of California, San Diego",La Jolla,United States
NCT01958073,New York University Langone Medical Center,New York,United States
NCT04187144,GSK Investigational Site,Palm Springs,United States
NCT04187144,GSK Investigational Site,Pembroke Pines,United States
NCT04187144,GSK Investigational Site,Plant City,United States
NCT04187144,GSK Investigational Site,Sweetwater,United States
NCT04187144,GSK Investigational Site,Tampa,United States
NCT05990270,Kahramanmaraş ISU,Kahramanmaraş,Turkey
NCT04187144,GSK Investigational Site,West Palm Beach,United States
NCT04187144,GSK Investigational Site,Blackfoot,United States
NCT06360965,Beijing Hospital of Integrated Traditional Chinese and Western Medicine,Beijing,China
NCT04187144,GSK Investigational Site,Boise,United States
NCT04187144,GSK Investigational Site,Meridian,United States
NCT04187144,GSK Investigational Site,Hanover,United States
NCT04187144,GSK Investigational Site,Fall River,United States
NCT04187144,GSK Investigational Site,Butte,United States
NCT04187144,GSK Investigational Site,Lincoln,United States
NCT02439632,Peking Medical Union Hospital,Beijing,China
NCT04187144,GSK Investigational Site,East Orange,United States
NCT00261248,University of Wisconsin Hospital and Clinics,Madison,United States
NCT04187144,GSK Investigational Site,Lawrenceville,United States
NCT04187144,GSK Investigational Site,Mount Laurel,United States
NCT04187144,GSK Investigational Site,Bronx,United States
NCT04187144,GSK Investigational Site,Brooklyn,United States
NCT04187144,GSK Investigational Site,New York,United States
NCT02246270,University of Oklahoma-Tulsa OB/GYN Dept and OU-Physicians,Tulsa,United States
NCT05783167,Centro Tratamento Ambúlatorios na Guinea-Bissau,Bissau,Guinea-Bissau
NCT05587283,Scientia Clinical Research,Randwick,Australia
NCT00337818,GSK Investigational Site,Tallinn,Estonia
NCT04444440,Urogynecology Clinic - Royal Alexandra Hospital,Edmonton,Canada
NCT00740584,Nucleus Network,Melbourne,Australia
NCT03570112,Lindner Research Center at the Christ hospital,Cincinnati,United States
NCT04936815,B.P. Koirala Institute of Health Sciences,Dharān Bāzār,Nepal
NCT04936815,"Department of Cardiology, Bern University Hospital",Bern,Switzerland
NCT03143920,UCSD Hillcrest Hosptial,San Diego,United States
NCT03839875,Ege University Family Planning and Infertility Application and Research Centeraştırma Merkezi,İzmir,Turkey
NCT05040334,"Department of Obstetrics and Gynecology, Kasr Al-Ainy University Hospital, Cairo University.",Cairo,Egypt
NCT05520684,Trabzon Araklı Bayram Halil Public Hospital,Trabzon,Turkey
NCT05124327,Cedars Sinai Medical Center,Los Angeles,United States
NCT00676533,NA,Birmingham,United States
NCT03354598,Medical Facility,Birmingham,United States
NCT03354598,Medical Facility,Phoenix,United States
NCT03354598,Medical Facility,Tolleson,United States
NCT03354598,Medical Facility,Cerritos,United States
NCT03354598,Medical Facility,Chula Vista,United States
NCT03354598,Medical Facility,Fullerton,United States
NCT03354598,Medical Facility,La Mesa,United States
NCT03354598,Medical Facility,Los Angeles,United States
NCT03354598,Medical Facility,San Diego,United States
NCT03354598,Medical Facility,Sylmar,United States
NCT03354598,Medical Facility,Washington,United States
NCT03354598,Medical Facility,Bradenton,United States
NCT03354598,Medical Facility,Clearwater,United States
NCT03354598,Medical Facility,Doral,United States
NCT03354598,Medical Facility,Edgewater,United States
NCT03354598,Medical Facility,Hialeah,United States
NCT03354598,Medical Facility,Lauderdale Lakes,United States
NCT03354598,Medical Facility,Miami Springs,United States
NCT03354598,Medical Facility,Miami,United States
NCT03354598,Medical Facility,Miami,United States
NCT03354598,Medical Facility,Miami,United States
NCT03354598,Medical Facility,Miami,United States
NCT03354598,Medical Facility,Miami,United States
NCT03354598,Medical Facility,Miami,United States
NCT03354598,Medical Facility,Miami,United States
NCT03354598,Medical Facility,Miami,United States
NCT03354598,Medical Facility,New Port Richey,United States
NCT03354598,Medical Facility,Ormond Beach,United States
NCT03354598,Medical Facility,Palmetto Bay,United States
NCT03354598,Medical Facility,Saint Petersburg,United States
NCT03354598,Medical Facility,Winter Haven,United States
NCT03354598,Medical Facility,Atlanta,United States
NCT03354598,Medical Facility,Norcross,United States
NCT03354598,Medical Facility,Perry,United States
NCT03354598,Medical Facility,Lake Charles,United States
NCT03354598,Medical Facility,Metairie,United States
NCT03354598,Medical Facility,New Orleans,United States
NCT03354598,Medical Facility,Las Vegas,United States
NCT03354598,Medical Facility,Las Vegas,United States
NCT03354598,Medical Facility,Brooklyn,United States
NCT03354598,Medical Facility,Raleigh,United States
NCT03354598,Medical Facility,Hugo,United States
NCT03354598,Medical Facility,Easley,United States
NCT03354598,Medical Facility,Lancaster,United States
NCT03354598,Medical Facility,Myrtle Beach,United States
NCT03354598,Medical Facility,Austin,United States
NCT03354598,Medical Facility,Austin,United States
NCT03354598,Medical Facility,Carrollton,United States
NCT03354598,Medical Facility,Corpus Christi,United States
NCT03354598,Medical Facility,Dallas,United States
NCT03354598,Medical Facility,Houston,United States
NCT03354598,Medical Facility,Houston,United States
NCT03354598,Medical Facility,Pearland,United States
NCT03354598,Medical Facility,Plano,United States
NCT03354598,Medical Facility,Sugar Land,United States
NCT03354598,Medical Facility,Bountiful,United States
NCT03354598,Medical Facility,Saint George,United States
NCT03354598,Medical Facility,Salt Lake City,United States
NCT03354598,Medical Facility,Salt Lake City,United States
NCT03354598,Medical Facility,South Jordan,United States
NCT04414527,Arba Minch University,Arba Minch,Ethiopia
NCT00676533,NA,Tempe,United States
NCT00676533,NA,Fresno,United States
NCT00676533,NA,Mission Hills,United States
NCT00676533,NA,San Diego,United States
NCT00676533,NA,San Diego,United States
NCT00676533,NA,San Diego,United States
NCT00676533,NA,Yorba Linda,United States
NCT00676533,NA,Avon,United States
NCT00676533,NA,Chiefland,United States
NCT00676533,NA,Gainesville,United States
NCT00676533,NA,Jacksonville,United States
NCT00676533,NA,Ocala,United States
NCT00676533,NA,Tampa,United States
NCT00676533,NA,West Palm Beach,United States
NCT00676533,NA,Atlanta,United States
NCT00676533,NA,Atlanta,United States
NCT00676533,NA,Conyers,United States
NCT00676533,NA,Fayetteville,United States
NCT00676533,NA,Hayden,United States
NCT00676533,NA,Evansville,United States
NCT00676533,NA,Baltimore,United States
NCT00676533,NA,Millersville,United States
NCT00676533,NA,Ann Arbor,United States
NCT00676533,NA,Elizabeth,United States
NCT00676533,NA,Camillus,United States
NCT00676533,NA,Eugene,United States
NCT00676533,NA,Feasterville,United States
NCT00676533,NA,Simpsonville,United States
NCT00676533,NA,Lake Jackson,United States
NCT00676533,NA,Salt Lake City,United States
NCT00676533,NA,Salt Lake City,United States
NCT00676533,NA,Seattle,United States
NCT00676533,NA,Spokane,United States
NCT00000808,UCSD Med Ctr / Pediatrics / Clinical Sciences,La Jolla,United States
NCT00000808,Los Angeles County - USC Med Ctr,Los Angeles,United States
NCT00000808,UCLA Med Ctr / Pediatric,Los Angeles,United States
NCT00000808,Harbor - UCLA Med Ctr / UCLA School of Medicine,Los Angeles,United States
NCT00000808,San Francisco Gen Hosp,San Francisco,United States
NCT00000808,UCSF / Moffitt Hosp - Pediatric,San Francisco,United States
NCT00000808,Univ of Connecticut / Farmington,Farmington,United States
NCT00000862,UCSD Med Ctr / Pediatrics / Clinical Sciences,La Jolla,United States
NCT00000862,UCLA Med Ctr / Pediatric,Los Angeles,United States
NCT00000862,UCSF / Moffitt Hosp - Pediatric,San Francisco,United States
NCT00000862,"Univ of California, San Francisco",San Francisco,United States
NCT00000862,Univ of Florida Health Science Ctr / Pediatrics,Jacksonville,United States
NCT00000862,Univ of Miami / Jackson Memorial Hosp,Miami,United States
NCT00000862,Univ of Miami (Pediatric),Miami,United States
NCT00000862,Univ of Medicine & Dentistry of New Jersey / Univ Hosp,Newark,United States
NCT00000862,Saint Jude Children's Research Hosp of Memphis,Memphis,United States
NCT00000862,Children's Hosp of the King's Daughters,Norfolk,United States
NCT00000862,San Juan City Hosp,San Juan,Puerto Rico
NCT05242172,Adıyaman Training and Research Hospital,Adıyaman,Turkey
NCT02812914,San Lorenzo Health Center,San Lorenzo,Guatemala
NCT00000808,Connecticut Children's Med Ctr - Pediatric,Hartford,United States
NCT00000808,Chicago Children's Memorial Hosp,Chicago,United States
NCT00000808,Univ of Chicago Children's Hosp,Chicago,United States
NCT00000808,Children's Hosp of Boston,Boston,United States
NCT00000808,Boston City Hosp / Pediatrics,Boston,United States
NCT00000808,Univ of Massachusetts Med School,Worcester,United States
NCT00000808,Univ of Medicine & Dentistry of New Jersey / Univ Hosp,Newark,United States
NCT00000808,Mount Sinai Med Ctr / Pediatrics,New York,United States
NCT00000808,San Juan City Hosp,San Juan,Puerto Rico
NCT04723069,"Center for Bioequivalence Studies and Clinical Research (CBSCR), ICCBS, university of Karachi",Karachi,Pakistan
NCT05477953,Many Locations,Multiple Locations,United States
NCT05477953,Many Locations,Multiple Locations,Argentina
NCT05477953,Many Locations,Multiple Locations,Bolivia
NCT05477953,Many Locations,Multiple Locations,Chile
NCT05477953,Many Locations,Multiple Locations,Uruguay
NCT03981458,Freeman Hospital,Newcastle upon Tyne,United Kingdom
NCT02543827,Centro de Salud Universidad Centro,Salamanca,Spain
NCT02543827,Centro de Salud Capuchinos,Salamanca,Spain
NCT02543827,Hospital Universitario de Salamanca,Salamanca,Spain
NCT02543827,CENTRO DE SALUD de PEÑARANDA,Peñaranda de Bracamonte,Spain
NCT02543827,Royal Berkshire Hospital Nhs Foundation Trust,Reading,United Kingdom
NCT00868621,Cleveland Clinic Florida,Weston,United States
NCT02787486,Valley Perinatal,Scottsdale,United States
NCT02787486,Heinen Obstectrics & Gynecology,Eunice,United States
NCT02787486,Newlife Wellness OBGYN,Brooklyn,United States
NCT02787486,Lakeshore Women's Specialists,Mooresville,United States
NCT02787486,Cincinnati Obgyn,Cincinnati,United States
NCT02787486,"James D. Kasten, M.D., Inc.",Norwalk,United States
NCT02787486,Regional Obstetrical Consultants,Chattanooga,United States
NCT02787486,Texas Maternal-Fetal Medicine,Webster,United States
NCT04307069,Rambam,Ramat Yishai,Israel
NCT00676533,NA,Huntsville,United States
NCT00676533,NA,Montgomery,United States
NCT00676533,NA,Tallassee,United States
NCT03954990,University of Texas Medical Branch,Galveston,United States
NCT00676533,NA,Chandler,United States
NCT00783419,St. Michael's Hospital,Toronto,Canada
NCT03819712,Hôpital de l'Archet 1 - CHU de Nice - Service d'Infectiologie,Nice,France
NCT04753502,Austral University Hospital,Buenos Aires,Argentina
NCT00676533,NA,Mesa,United States
NCT00676533,NA,Phoenix,United States
NCT00937547,Instituto Oncologico Luis razetti,Caracas,Venezuela
NCT00316706,GSK Investigational Site,Bogota,Colombia
NCT00316706,GSK Investigational Site,Bogota,Colombia
NCT00316706,GSK Investigational Site,Deggingen,Germany
NCT00316706,GSK Investigational Site,Ettenheim,Germany
NCT00316706,GSK Investigational Site,Kehl,Germany
NCT00316706,GSK Investigational Site,Mannheim,Germany
NCT00316706,GSK Investigational Site,Tauberbischofsheim,Germany
NCT00316706,GSK Investigational Site,Weilheim,Germany
NCT00316706,GSK Investigational Site,Wuerzburg,Germany
NCT00316706,GSK Investigational Site,Buetzow,Germany
NCT00316706,GSK Investigational Site,Rostock,Germany
NCT00316706,GSK Investigational Site,Wolfenbuettel,Germany
NCT00316706,GSK Investigational Site,Bochum,Germany
NCT00316706,GSK Investigational Site,Willich,Germany
NCT00316706,GSK Investigational Site,Trier,Germany
NCT00316706,GSK Investigational Site,Brunsbuettel,Germany
NCT00316706,GSK Investigational Site,Flensburg,Germany
NCT00316706,GSK Investigational Site,Harrislee,Germany
NCT00316706,GSK Investigational Site,Husum,Germany
NCT00316706,GSK Investigational Site,Niebuell,Germany
NCT00316706,GSK Investigational Site,Weimar,Germany
NCT00316706,GSK Investigational Site,Berlin,Germany
NCT00316706,GSK Investigational Site,Berlin,Germany
NCT00316706,GSK Investigational Site,Hamburg,Germany
NCT00316706,GSK Investigational Site,Comayaguela,Honduras
NCT00316706,GSK Investigational Site,La Chorrera,Panama
NCT00316706,GSK Investigational Site,Taipei,Taiwan
NCT00316706,GSK Investigational Site,Tao Yuan County,Taiwan
NCT01108757,Cleveland Clinic Foundation,Cleveland,United States
NCT02742636,Leiden University Medical Center,Leiden,Netherlands
NCT02742636,Reinier de Graaf Groep,Delft,Netherlands
NCT02742636,Groene Hart Ziekenhuis,Gouda,Netherlands
NCT02742636,Alrijne Hospital,Leiden,Netherlands
NCT02742636,Bronovo Hospital,The Hague,Netherlands
NCT02742636,Haga Hospital,the Hague,Netherlands
NCT02742636,Medisch Centrum Haaglanden,the Hague,Netherlands
NCT02971007,Alabama Clinical Therapeutics,Birmingham,United States
NCT02971007,"Precision Trials, LLC",Phoenix,United States
NCT02971007,National Research Institute - Wilshire,Los Angeles,United States
NCT02971007,South Florida Medical Research,Aventura,United States
NCT02971007,Neostart Corporation dba AGA Clinical Trials,Hialeah,United States
NCT02971007,Altus Research,Lake Worth,United States
NCT02971007,Advanced Research Institute Inc,New Port Richey,United States
NCT02971007,"Healthcare Clinical Data, Inc.",North Miami,United States
NCT02971007,Clinical Research of West Florida - Tampa,Tampa,United States
NCT02971007,Visions Clinical Research,Wellington,United States
NCT02971007,Mt. Vernon Clinical Research - Wake Research,Atlanta,United States
NCT02971007,Brighton Clinical Research Associates,Norcross,United States
NCT02971007,Medpharmics,Metairie,United States
NCT02971007,"New England Center for Clinical Research, Inc.",Fall River,United States
NCT02971007,Lawrence OB/GYN,Lawrenceville,United States
NCT02971007,"ProHEALTH Care Associates, LLC - Suffolk OB-GYN",Port Jefferson,United States
NCT02971007,"PMG Research of Salisbury, LLC.",Salisbury,United States
NCT02971007,"PMG Research of Wilmington, LLC",Wilmington,United States
NCT02971007,Complete Health Care for Women,Columbus,United States
NCT02971007,Study Center,Columbus,United States
NCT02971007,Jackson Clinic,Jackson,United States
NCT02971007,"Clinical Trials of Texas, Inc.",San Antonio,United States
NCT02971007,"Tidewater Clinical Research, Inc.",Norfolk,United States
NCT05895162,Dr. Secret Private Clinic,Debrecen,Hungary
NCT00937547,Jorge Sanchez Lander,Caracas,Venezuela
NCT03898310,University of Oklahoma,Oklahoma City,United States
NCT03005353,Assiut University,Assiut,Egypt
NCT03019874,Charité Hochschulambulanz für Naturheilkunde am Immanuel Krankenhaus,Berlin,Germany
NCT05723601,Wake Forest University Health Sciences,Winston-Salem,United States
NCT03009968,University of North Carolina at Chapel Hill,Chapel Hill,United States
NCT04624568,"Centre Hospitalier Régional d'Orléans, France",Orléans,France
NCT03019172,Hospital General Dr. Manuel Gea Gonzalez,Mexico city,Mexico
NCT04140669,Mayo Clinic in Rochester,Rochester,United States
NCT01361048,Personal Health Clinic UAB,Birmingham,United States
NCT04679675,Kaiser Permanente Washington Health Research Institute,Seattle,United States
NCT00270530,Tropical Diseases Research Centre,Ndola,Zambia
NCT06192966,Hospital Universitario de Caceres,Caceres,Spain
NCT06192966,Fundació Puigvert,Barcelona,Spain
NCT06192966,Fundación Jiménez Díaz,Madrid,Spain
NCT06192966,Hospital Universitario Virgen de Arrixaca,Murcia,Spain
NCT01637870,University of Iowa Hospitals and Clinics,Iowa City,United States
NCT01891331,Altus Research,Lake Worth,United States
NCT01891331,"Healthcare Clinical Data, Inc",North Miami,United States
NCT01891331,SUNY Downstate Medical Center,Brooklyn,United States
NCT01891331,Lyndhurst Clinical Research,Raleigh,United States
NCT01891331,Lyndhurst Clinical Research,Winston-Salem,United States
NCT01891331,Drexel Vaginitis Center,Philadelphia,United States
NCT01891331,"Brownstone Clinical Trials, LLC",Irving,United States
NCT01891331,Harborview ID Research Clinic,Seattle,United States
NCT02860845,Ginemed Sevilla,Sevilla,Spain
NCT04163679,Womack Army Medical Center,Fort Bragg,United States
NCT03362697,Hospital General Dr. Manuel Gea Gonzalez,Mexico city,Mexico
NCT00000777,Yale Univ Med School,New Haven,United States
NCT00000777,Vanderbilt Univ Hosp,Nashville,United States
NCT03366207,Restore Clinical Research,Cary,United States
NCT05796921,University of Catania,Catania,Italy
NCT02536872,Medway Hospital,Gillingham,United Kingdom
NCT02673216,Skejby University Hospital,Aarhus,Denmark
NCT02993185,Carnegie Mellon University,Pittsburgh,United States
NCT01808755,Urology Department Fondazione IRCCS Policlinico San Matteo,Pavia,Italy
NCT00620984,SUNY Upstate Medical University,Syracuse,United States
NCT00683865,NA,Hvidovre,Denmark
NCT02639520,Justus-Liebig-Universität,Giessen,Germany
NCT04807894,Maimonides Medical Center,Brooklyn,United States
NCT00683865,NA,Odense C,Denmark
NCT00683865,NA,Roskilde,Denmark
NCT00683865,NA,Helsinki,Finland
NCT00683865,NA,Hämeenlinna,Finland
NCT00683865,NA,Joensuu,Finland
NCT00683865,NA,Kotka,Finland
NCT00683865,NA,Antony Cedex,France
NCT00683865,NA,Beaumont,France
NCT00683865,NA,Bordeaux,France
NCT00683865,NA,Brive-la-gaillarde,France
NCT00683865,NA,Cenon,France
NCT00683865,NA,Colombes Cedex,France
NCT00683865,NA,Creteil Cedex,France
NCT00683865,NA,Domont,France
NCT00683865,NA,Lille,France
NCT00683865,NA,Montauban,France
NCT00683865,NA,Montpellier,France
NCT00683865,NA,Muret,France
NCT00683865,NA,Nancy Cedex,France
NCT00683865,NA,Paris,France
NCT00683865,NA,Paris,France
NCT00683865,NA,Toulouse,France
NCT00683865,NA,München,Germany
NCT00683865,NA,Rostock,Germany
NCT00683865,NA,Essen,Germany
NCT00683865,NA,Grevenbroich,Germany
NCT00683865,NA,Leverkusen,Germany
NCT00683865,NA,Wuppertal,Germany
NCT00683865,NA,Berlin,Germany
NCT00683865,NA,Berlin,Germany
NCT00683865,NA,Athens,Greece
NCT00683865,NA,Athens,Greece
NCT00683865,NA,Dourouti-Ioannina,Greece
NCT00683865,NA,Budapest,Hungary
NCT00683865,NA,Budapest,Hungary
NCT00683865,NA,Eger,Hungary
NCT00683865,NA,Györ,Hungary
NCT00683865,NA,Kecskemet,Hungary
NCT00683865,NA,Pavia,Italy
NCT00683865,NA,Perugia,Italy
NCT00683865,NA,Trieste,Italy
NCT00683865,NA,Klaipeda,Lithuania
NCT00683865,NA,Vilnius,Lithuania
NCT00683865,NA,Vilnius,Lithuania
NCT00683865,NA,Vilnius,Lithuania
NCT00683865,NA,Bialystok,Poland
NCT00683865,NA,Krakow,Poland
NCT00683865,NA,Lodz,Poland
NCT00683865,NA,Lublin,Poland
NCT00683865,NA,Owock,Poland
NCT00683865,NA,Poznan,Poland
NCT00683865,NA,Warszawa,Poland
NCT00683865,NA,Warszawa,Poland
NCT00683865,NA,Moscow,Russian Federation
NCT00683865,NA,Moscow,Russian Federation
NCT00683865,NA,Moscow,Russian Federation
NCT00683865,NA,Bloemfontein,South Africa
NCT00683865,NA,Johannesburg,South Africa
NCT00683865,NA,Johannesburg,South Africa
NCT03045809,Rinda Ubuzima,Kigali,Rwanda
NCT00683865,NA,Pretoria,South Africa
NCT00683865,NA,Pretoria,South Africa
NCT00683865,NA,Durban,South Africa
NCT00683865,NA,Cape Town,South Africa
NCT00683865,NA,Cape Town,South Africa
NCT00683865,NA,Göteborg,Sweden
NCT00683865,NA,Linköping,Sweden
NCT00683865,NA,Lund,Sweden
NCT00683865,NA,Trollhättan,Sweden
NCT00683865,NA,Varberg,Sweden
NCT00683865,NA,Bristol,United Kingdom
NCT00683865,NA,London,United Kingdom
NCT00683865,NA,London,United Kingdom
NCT00683865,NA,London,United Kingdom
NCT00683865,NA,Southampton,United Kingdom
NCT00683865,NA,Nottingham,United Kingdom
NCT00683865,NA,Birmingham,United Kingdom
NCT00417365,Segal Institute of Clinical Research,Aventura,United States
NCT03834571,Stellenbosch University,Cape Town,South Africa
NCT03834571,University of Witwatersrand,Johannesburg,South Africa
NCT03834571,Parirenyatwa Hospital,Harare,Zimbabwe
NCT00376493,Hospital de Clínicas de Porto Alegre,Porto Alegre,Brazil
NCT00376493,Hospital de Clínicas de Porto Alegre,Porto Alegre,Brazil
NCT00417365,Atlanta Women's Research Institute,Atlanta,United States
NCT00417365,"Wayne State University, Harper Hospital",Detroit,United States
NCT00417365,Salem Research,Winston Salem,United States
NCT00417365,"Discovery Research, Inc.",Plantation,United States
NCT00417365,University of Oklahoma,Tulsa,United States
NCT00417365,Temple University Hospital,Philadelphia,United States
NCT00128661,Proyecto Epidemiologico Guanacaste,Liberia,Costa Rica
NCT06261736,Atlantic Health,Morristown,United States
NCT04077580,Universitair Medisch Centrum Utrecht,Utrecht,Netherlands
NCT04077580,University of Oslo,Oslo,Norway
NCT04077580,"Medical University of Lodz,",Łódź,Poland
NCT04077580,"Research and Development Primary Health Care, Region Västra Götaland,",Borås,Sweden
NCT00871494,Pfizer Investigational Site,Kounoike shinmachi,Japan
NCT06131749,Empilweni Gompo Community Health Centre,East London,South Africa
NCT06131684,Oregon Health & Science Univerity,Portland,United States
NCT00871494,Pfizer Investigational Site,Nagoya-city Naka-ku,Japan
NCT00871494,Pfizer Investigational Site,Tanba-gun Fusou-chou,Japan
NCT00871494,Pfizer Investigational Site,Aichi-gun,Japan
NCT00871494,Pfizer Investigational Site,Ichinomiya,Japan
NCT00871494,Pfizer Investigational Site,Hirosaki-city,Japan
NCT00871494,Pfizer Investigational Site,Niihama-city,Japan
NCT00871494,Pfizer Investigational Site,Niihama,Japan
NCT00871494,Pfizer Investigational Site,Chuou-ku,Japan
NCT00871494,Pfizer Investigational Site,"Kitakyushu-shi, Yahatanishi-ku",Japan
NCT00871494,Pfizer Investigational Site,Kasuga-city,Japan
NCT00871494,Pfizer Investigational Site,Kitakyusyu,Japan
NCT00871494,Pfizer Investigational Site,Takasaki-shi,Japan
NCT00871494,Pfizer Investigational Site,Takasaki-city,Japan
NCT00871494,Pfizer Investigational Site,Hakodate-shi Goryoukaku-cho,Japan
NCT00871494,Pfizer Investigational Site,Hakodate-shi Hon-cho,Japan
NCT00871494,Pfizer Investigational Site,Sapporo-shi,Japan
NCT00871494,Pfizer Investigational Site,Chuo-ku,Japan
NCT00871494,Pfizer Investigational Site,Kobe,Japan
NCT03960970,Jersey City Medical Center,Jersey City,United States
NCT04836910,Sheba Medical Center,Ramat-Gan,Israel
NCT04769167,Barnes Jewish Hospital,Saint Louis,United States
NCT04769167,St Louis Childrens Hospital,Saint Louis,United States
NCT02567812,Kangbuk Samsung Hospital,Seoul,"Korea, Republic of"
NCT04152278,sahar M.Y elbaradie,Fayoum,Egypt
NCT00453349,NA,Shenyang,China
NCT00453349,NA,Chengdu,China
NCT00453349,NA,Beijing,China
NCT00453349,NA,Beijing,China
NCT00453349,NA,Chongqing,China
NCT00453349,NA,Shanghai,China
NCT00453349,NA,Jakarta,Indonesia
NCT00453349,NA,Seoul,"Korea, Republic of"
NCT00453349,NA,Karachi,Pakistan
NCT00453349,NA,Manila,Philippines
NCT00453349,NA,Taipei,Taiwan
NCT00453349,NA,Taizung,Taiwan
NCT00453349,NA,Bangkok,Thailand
NCT02631863,Peking University People's Hospital,Beijing,China
NCT02631863,Qilu Hospital of Shandong University,Jinan,China
NCT02631863,The Obstetrics & Gynecology Hospital of Fudan University,Shanghai,China
NCT02631863,Women's Hospital School of Medicine Zhejiang University,Hangzhou,China
NCT05730998,"l'Istituto di Riabilitazione e cura ""Santa Margherita"" di Pavia, Azienda di Servizi alla Persona (ASP).",Pavia,Italy
NCT03239223,Research Center,Los Angeles,United States
NCT03239223,Research Center,Lake Worth,United States
NCT03239223,Research Center,Idaho Falls,United States
NCT03239223,Research Center,Chapel Hill,United States
NCT03239223,Research Center,Winston-Salem,United States
NCT03239223,Research Center,Norfolk,United States
NCT03239223,Research Center,Camperdown,Australia
NCT02986802,Division of Research,Oakland,United States
NCT04959331,Calatayud Center,Calatayud,Spain
NCT04959331,Las Fuentes Center,Zaragoza,Spain
NCT04246996,UC San Diego Health,La Jolla,United States
NCT04246996,Kaiser Permanente San Diego,San Diego,United States
NCT04959331,Can Vidalet Center,Esplugues De Llobregat,Spain
NCT04959331,Santa Clara Center,Girona,Spain
NCT04959331,Florida Center,Hospitalet de Llobregat,Spain
NCT04959331,Montblanc Center,Montblanc,Spain
NCT04959331,Molí Nou Center,Sant Boi De Llobregat,Spain
NCT04959331,Sant Feliu de Guíxols Center,Sant Feliu De Guíxols,Spain
NCT04959331,Sant Just Desvern Center,Sant Just Desvern,Spain
NCT04959331,Vila Vella Center,Sant Vicenç Dels Horts,Spain
NCT04959331,Jaume I Health Center,Tarragona,Spain
NCT04959331,El Puerto Center,Coslada,Spain
NCT04959331,Valleaguado Health Center,Coslada,Spain
NCT04959331,San Fernando Health Center,San Fernando De Henares,Spain
NCT04959331,Villarejo de Salvanés Health Center,Villarejo de Salvanés,Spain
NCT04959331,Los Alpes Health Center,Madrid,Spain
NCT04959331,Aquitania Health Center,Madrid,Spain
NCT04959331,Mar Báltico Center,Madrid,Spain
NCT04959331,Buenos Aires Center,Madrid,Spain
NCT04079218,Albert Einstein College of Medicine,Bronx,United States
NCT00801021,Ben Taub General Hospital,Houston,United States
NCT01347632,Eastern Virginia Medical School CONRAD Clinical Research Center,Norfolk,United States
NCT00000944,UCSF Pediatric AIDS CRS,San Francisco,United States
NCT00000944,"HMS - Children's Hosp. Boston, Div. of Infectious Diseases",Boston,United States
NCT00000944,Jacobi Med. Ctr.,Bronx,United States
