nct_id,last_update_submitted_date,start_month_year,completion_month_year,primary_completion_month_year,study_first_submitted_date,results_first_submitted_date,study_type,phase,enrollment,overall_status,official_title,brief_title
NCT05275257,2023-09-11,April 2022,April 2028,April 2026,2022-01-31,NA,Interventional,Not Applicable,0,Withdrawn,"Can the Use of Uricap Female, a New Urine Collecting Device, Lead to Better Care for Women > 75+Years With Urinary Incontinence?",Can the Use of Uricap Female Device Lead to Better Care for Women > 75+Years?
NCT05282095,2023-06-28,"June 1, 2022","May 31, 2025","May 31, 2025",2022-03-07,NA,Observational,NA,300,Recruiting,Effect of HPV Integration on Prognosis of Young Women With CIN2 in China: A Multi-center Cohort Study in China,Effect of HPV Integration on Prognosis of Young Women With CIN2 in China
NCT05283239,2023-11-15,"January 1, 2022","December 31, 2024","November 30, 2024",2022-02-17,NA,Observational,NA,1000,Recruiting,Impact of HPV Integration on the Prognosis of Women With Persistent HR-HPV Infection：a Multi-center Cohort Study in China,Research About Impact of HPV Integration on the Prognosis of Women With Persistent HR-HPV Infection
NCT05309122,2022-03-25,"March 19, 2022","March 19, 2025","March 19, 2024",2022-03-25,NA,Observational,NA,10000,Recruiting,A Retrospective Cohort Study on the Effectiveness of Various Screening Strategies for Uterine Cervical Cancer,Cervical Cancer Screening Strategies
NCT05318144,2022-04-06,"June 1, 2021","February 1, 2022","December 1, 2021",2022-04-06,NA,Observational [Patient Registry],NA,228,Completed,Prognostic Value of Serum Melatonin as a Biomarker for the Determination of Severe COVID-19 Infection in Pregnant Women,Melatonin Levels on COVID-19 Positive Pregnant Women
NCT05334706,2023-05-08,"September 13, 2022",May 2024,May 2024,2022-04-05,NA,Interventional,Phase 2,69,Recruiting,"A Non-Randomized, Open-Label Study to Assess the Reduction of Human Papillomavirus (HPV) Viral Infectivity and Transmission in HPV16/18-Positive Women After Vaccination With 9vHPV, a Multivalent L1 Virus-like Particle Vaccine, Evaluated in Cervical, Anal and Oral Samples Obtained After One, Two, and Three Vaccine Doses (RIFT-HPV1/RIFT-HPV2)",A Study to Assess the Reduction of Human Papillomavirus (HPV) Viral Infectivity and Transmission in HPV-Positive Women After Vaccination With 9vHPV (RIFT-HPV)
NCT05340322,2023-11-29,"May 1, 2022","October 15, 2023","April 15, 2023",2022-04-11,NA,Interventional,Not Applicable,497,Completed,"Closing the Gap Between Identification and Treatment of Cervical Abnormalities in Lima, Perú Through Integraton of Pocket Colposcopy, Telemedicine and Visual Counseling",Identification and Treatment of Cervical Abnormalities in Perú Through Integration of Pocket Colposcopy and Telemedicine
NCT05341284,2022-04-24,"August 1, 2022","August 1, 2027","August 1, 2027",2022-03-29,NA,Observational,NA,12118,Not yet recruiting,Impact of HPV Vaccination on HPV Infection and Cervical Related Disease Burden in Real-World Settings (HPV-RWS): A Prospective Cohort,Impact of HPV Vaccination on HPV Infection and Cervical Related Disease Burden in Real-World Settings (HPV-RWS)
NCT05362955,2024-02-12,"April 26, 2023","August 1, 2024","August 1, 2024",2022-05-02,NA,Interventional,Phase 1,12,"Active, not recruiting",5-fluorouracil Following Cervical Intraepithelial Neoplasia Treatment Among HIV-positive Women in East Africa,5-fluorouracil Following Cervical Intraepithelial Neoplasia Treatment Among HIV-positive Women in East Africa
NCT05371353,2024-04-15,"May 14, 2022",May 2027,May 2027,2022-05-04,NA,Observational,NA,600,Recruiting,"Evaluating the Immune Persistence of Recombination Quadrivalent HPV Vaccine (Type 6, 11, 16, 18) in Healthy Chinese Female Subjects Aged 9 to 45 Years: A Phase 3, Open-label, Non-randomized Clinical Trial",Immune Persistence After the Whole Vaccination Shcedule With Recombination Quadrivalent HPV Vaccine
NCT05372016,2023-11-22,"September 19, 2020","June 17, 2022","June 17, 2022",2020-12-27,NA,Interventional,Phase 3,1200,Completed,"A Randomized, Double-Blind and Positive-Controlled Phase 3 Study to Evaluate the Immunogenicity and Safety of the 9-valent Human Papillomavirus (Types 6, 11, 16, 18,31,33,45,52 and 58) Recombinant Vaccine (Hansenula Polymorpha) in Chinese Female Subjects Aged16-26 Years",Evaluate the Immunogenicity and Safety of 9-valent HPV Recombinant Vaccine in Chinese Healthy Females
NCT05383521,2023-05-04,"December 1, 2023","December 30, 2023","December 30, 2023",2021-01-05,NA,Interventional,Not Applicable,20,Not yet recruiting,Oral Tinidazole Treatment of Refractory Trichomonas Vaginitis,Safety and Efficacy of Two Oral Tinidazole Regimens for Refractory Trichomonas Vaginitis
NCT05397782,2024-03-06,"September 26, 2022","February 21, 2024","February 21, 2024",2022-05-26,NA,Interventional,Not Applicable,14,Completed,Pilot Study: Effects of Flourish Vaginal Care System in Women With Recurrent Symptomatic Urinary Tract Infections,Effects of Flourish on Recurrent Urinary Tract Infection
NCT05408624,2024-03-20,"July 15, 2022","December 1, 2024","June 30, 2024",2022-05-23,NA,Observational,NA,60,Recruiting,Pilot Study Evaluating Outpatient Management of Tubo-ovarian Abscesses,Pilot Study Evaluating Outpatient Management of Tubo-ovarian Abscesses
NCT05413811,2024-04-12,"March 22, 2023","December 31, 2025","December 31, 2025",2022-06-07,NA,Interventional,Not Applicable,180,Recruiting,Acceptability and Feasibility of Combination Treatment for Cervical Precancer Among South African Women Living With HIV,Acceptability and Feasibility of Combination Treatment for Cervical Precancer Among South African Women Living With HIV
NCT05414305,2023-10-11,"October 1, 2020",December 2023,December 2023,2022-05-26,NA,Interventional,Phase 2,29,"Active, not recruiting",The Female Microbiome in Patients Undergoing Bladder Instillation Therapy,The Female Microbiome in Patients Undergoing Bladder Instillation Therapy
NCT05415865,2022-09-21,"September 12, 2022","May 1, 2024","April 1, 2024",2022-06-08,NA,Interventional,Phase 3,50,Recruiting,"The Effect of Intravesical Lidocaine Solution Versus Placebo as Anesthesia Prior to Intravesical Injection of Onabotulinum Toxin A. A Randomized, Double-blind, Placebo Controlled Cross-over Study",The Effect of Local Anesthetic Solution in the Bladder Prior to Botox Injections in the Bladder
NCT05426148,2022-06-22,"May 1, 2020","April 30, 2021","August 1, 2020",2022-06-15,NA,Interventional,Phase 4,540,Completed,A Study to Assess the Immunogenicity Consistency of Three Consecutive Batches of Commercial-scale of Recombinant Human Papillomavirus(HPV) Bivalent Vaccine (Escherichia Coli) in Healthy Female Subjects Aged 9-14 Years,Lot Consistency Clinical Trial of of Recombinant HPV Bivalent Vaccine in 9 to14 Years Old Healthy Female
NCT05429346,2023-03-13,"January 8, 2023","April 30, 2026","January 31, 2025",2022-06-17,NA,Observational,NA,339000,Recruiting,Comparative Effectiveness of Treating Genital Herpes Infection to Reduce Racial Disparities in the Risk of Severe Maternal Morbidity (SMM),Treating Genital Herpes Infection to Reduce Racial Disparities in the Risk of Severe Maternal Morbidity
NCT05435430,2022-06-26,"September 1, 2022","March 1, 2024","September 30, 2023",2022-06-26,NA,Observational,NA,150,Recruiting,Post-COVID-19 Infection and Reproductive Health in Women Undergoing I.V.F. Treatment,COVID-19 Infection and Reproductive Health in Infertile Women
NCT05453006,2024-01-30,"February 20, 2023","May 31, 2025","May 19, 2024",2022-07-06,NA,Interventional,Not Applicable,5680,Recruiting,Reducing Cervical Cancer Screening Disparities in Somali Immigrant Women Through a Primary Case-based HPV Self-sampling Intervention,HPV Self-Sampling in Somali Women
NCT05460546,2022-07-13,"January 19, 2021","November 30, 2021","November 30, 2021",2022-07-13,NA,Interventional,Phase 2,180,Completed,"A Multicenter, Randomized, Double-blind, Dose-parallel, Placebo-controlled Phase II Clinical Trial to Evaluate the Efficacy and Safety of Jincaopian Tablets in Subjects With Chronic Pelvic Pain After Pelvic Inflammatory Disease",The Effect of Jincaopian Tablets on Chronic Pelvic Pain After Pelvic Inflammatory Disease
NCT05469984,2022-07-19,September 2022,September 2025,September 2024,2022-07-09,NA,Interventional,Not Applicable,200,Not yet recruiting,Comparing Obstetrical Outcomes and Infectious Morbidity Between Two Prophylactic Antibiotic Protocols in Women With Term Prolonged Pre-labor Rupture of Membrane and Preterm Labor,Comparing Two Prophylactic Antibiotic Protocols in Women With Term Prolonged Pre-labor Rupture of Membrane and Preterm Labor
NCT05472779,2024-01-05,"January 3, 2023","January 1, 2025","July 31, 2024",2022-07-21,NA,Interventional,Phase 2,108,Recruiting,Periurethral vs Intravaginal Estrogen for Prevention of Recurrent Urinary Tract Infections: TAPER (Techniques of APplying Vaginal Estrogen for Prevention of Recurrent Urinary Tract Infections) Trial,Periurethral vs Intravaginal Estrogen for Prevention of Recurrent Urinary Tract Infections
NCT05477953,2024-04-11,"August 17, 2022","March 31, 2032","March 31, 2032",2022-05-19,NA,Observational,NA,50,"Active, not recruiting","Observational Pregnancy Safety Study of Women Exposed to Nifurtimox During Pregnancy to Describe the Risk of Pregnancy and Maternal Complications and Other Events of Interest on the Developing Fetus, Neonate, and Infant",An Observational Pregnancy Safety Study in Women Who Were Exposed to the Drug Nifurtimox During Pregnancy to Learn About the Risk of Pregnancy Complications and About the Mother's and Baby's Health
NCT05488340,2023-12-15,"July 13, 2022",December 2025,June 2025,2022-08-02,NA,Interventional,Phase 2,318,Recruiting,"A Phase 2, Double-blind, Randomized, Active-controlled Evaluation of the Safety, Tolerability, Pharmacokinetics and Efficacy of LBP-EC01 in the Treatment of Acute Uncomplicated Urinary Tract Infection Caused by Drug Resistant E. Coli",A Study of LBP-EC01 in the Treatment of Acute Uncomplicated UTI Caused by Drug Resistant E. Coli (ELIMINATE Trial)
NCT05509413,2023-01-24,"November 8, 2022",November 2024,May 2024,2022-08-18,NA,Interventional,Not Applicable,168,Recruiting,DEFLAGYN® Vaginal Gel and Spontaneous Remission and Regression of Unclear Cervical Smears and HPV High-risk Infections,DEFLAGYN® Vaginal Gel and Spontaneous Remission and Regression of Unclear Cervical Smears and HPV High-risk Infections
NCT05510830,2022-09-07,October 2022,January 2030,January 2028,2022-08-16,NA,Interventional,Not Applicable,250,Not yet recruiting,A Study of the Value of Diagnostic Cervical Conization for Persistent Infection or Integration of Human Papillomavirus,Diagnostic Cervical Conization for Persistent Infection or Integration of HPV
NCT05520684,2022-08-29,"February 15, 2022","January 1, 2023","November 1, 2022",2022-08-26,NA,Observational,NA,120,Recruiting,Urinary Tract Infection Risk in Women With Asymptomatic Bacteriuria or Urinalysis Abnormality at the Initiation of SGLT2 Inhibitors,"Asymptomatic Bacteriuria, Urinalysis Abnormality at the Initiation of SGLT2 Inhibitors and UTI Risk"
NCT05537519,2024-03-25,"May 1, 2023","June 30, 2024","July 28, 2023",2022-09-09,NA,Interventional,Phase 1/Phase 2,1,"Active, not recruiting",Phage Therapy for the Treatment of Urinary Tract Infection,Phage Therapy for the Treatment of Urinary Tract Infection
NCT05545137,2024-04-16,"September 29, 2022","February 20, 2024","February 5, 2024",2022-09-02,NA,Interventional,Phase 3,299,Completed,"Pivmecillinam Hydrochloride Tablets Versus Fosfomycin Tromethamine Granules for Uncomplicated Urinary Tract Infection in Women -A Randomized, Double-blind, Double Simulation, Positive Drug Parallel-controlled, Multi Center Phase III Clinical Trial in China",Clinical Trial of Pivmecillinam Hydrochloride Tablets in the Treatment of Uncomplicated Urinary Tract Infection
NCT05545514,2023-11-22,"March 15, 2023","January 31, 2025","July 31, 2024",2022-09-14,NA,Interventional,Phase 4,220,Recruiting,Individualized Homeopathy to Reduce the Use of Antibiotics in Women With Recurrent Uncomplicated Urinary Tract Infections EudraCT:2021-002214-14,Individualized Homeopathy to Reduce the Use of Antibiotics in Women With Recurrent Uncomplicated Urinary Tract Infections
NCT05551949,2023-10-17,"January 31, 2023","August 31, 2025","August 31, 2025",2022-09-20,NA,Interventional,Phase 4,50,Enrolling by invitation,Mechanisms of Successful Vaginal Estrogen Prophylaxis for Postmenopausal Women With Recurrent Urinary Tract Infections: Urogenital Microbiota and Host Immune Responses,Preventing Recurrent UTI With Vaginal Estrogen
NCT05553652,2022-09-21,"September 19, 2022","December 1, 2027","August 1, 2024",2022-09-16,NA,Interventional,Not Applicable,720,Recruiting,"The Effect of ASTARTE™; Lactobacillus Crispatus, Lactobacillus Rhamnosus, Lactobacillus Jenesii and Lactobacillus Gasseri on the Reduction of Risk Factors for Recurrent Urinary Tract Infection in Women",The Effect of ASTARTE™ on Recurrent Urinary Tract Infection
NCT05554081,2022-09-21,"August 1, 2022","December 31, 2023","August 31, 2023",2022-09-21,NA,Interventional,Phase 3,200,Recruiting,Effect of Standardization of Urine Collection Using PEEZY Device as Compared to Clean Catch in the Detection of Asymptomatic Bacteriuria in an Obstetric Population,Effect of Standardization of Urine Collection Using PEEZY Device as Compared to Clean Peezy for DAB
NCT05557318,2024-04-08,"October 8, 2022",October 2025,September 2025,2022-09-21,NA,Interventional,Not Applicable,120,Recruiting,Using Micro Electro Mechanical Systems to Detect the Air of Vaginal Discharge,Using Micro Electro Mechanical Systems to Detect the Air of Vaginal Discharge
NCT05570331,2022-10-05,"January 1, 2022","December 31, 2025","February 28, 2023",2022-10-05,NA,Observational,NA,2200,Recruiting,Clinical Evaluation of HPV Integration Triage for Detection of Cervical Precancer in HPV-positive Women：a Prospective Cohort Study,Clinical Evaluation of HPV Integration Triage for Detection of Cervical Precancer in HPV-positive Women
NCT05573334,2023-07-17,"July 10, 2023",September 2025,February 2025,2022-10-05,NA,Interventional,Not Applicable,40,Recruiting,Effects of Flourish HEC Vaginal Care System in Menopausal Women With Recurrent Urinary Tract Infections,Vaginal Care System for Menopausal Women With Urinary Tract Infections
NCT05580341,2022-10-26,"September 1, 2022",December 2023,June 2023,2022-10-11,NA,Interventional,Phase 3,1200,"Active, not recruiting","A Phase III, Randomized, Blinded, Positive-controlled Study to Compare the Immunogenicity of Zerun 9-valent Human Papillomarivus (Types 6, 11, 16, 18, 31, 33, 45, 52 and 58) Recombinant Vaccine (Pichia Pastoris) in Healthy Female Subjects Aged 16-26 Years.",Phase III Study Comparing the Immunogenicity of 9-valent HPV Recombinant Vaccine and Gardasil-9
NCT05584657,2023-10-25,"October 18, 2022",November 2023,November 2023,2022-10-14,NA,Interventional,Phase 3,2229,"Active, not recruiting","A Prospective, Phase 3, Randomized, Multi-center, Double-blind Study of the Efficacy, Tolerability, and Safety of Oral Sulopenem Etzadroxil/Probenecid Versus Oral Amoxicillin/Clavulanate for Treatment of Uncomplicated Urinary Tract Infections (uUTI) in Adult Women",Oral Sulopenem Versus Amoxicillin/Clavulanate for Uncomplicated Urinary Tract Infection in Adult Women
NCT05585970,2022-10-18,"November 1, 2022","May 1, 2023","May 1, 2023",2022-10-16,NA,Interventional,Not Applicable,50,Not yet recruiting,Comparison of Procalcitonin Level in Normal Population and in Chronic Kidney Disease Patients Who Don't Have Infection,Comparison of Procalcitonin Level in Normal Population and in Chronic Kidney Disease Patients Who Don't Have Infection
NCT05587283,2023-03-07,"November 2, 2022",May 2023,April 2023,2022-10-17,NA,Interventional,Phase 1,24,Recruiting,"Phase 1 Single-Centre, Double-Blind, Randomized, Placebo-Controlled, Multiple Ascending Dose Clinical Trial to Evaluate the Safety, Tolerability and Acceptability of Intravaginal Administration of LABTHERA-001 Capsules in Healthy Female Volunteers","Safety, Tolerability, and Acceptability Study of Intravaginal Administration of LABTHERA-001 Capsules in Healthy Women"
NCT05590195,2024-01-05,"May 1, 2024","June 1, 2025","March 1, 2025",2022-10-06,NA,Interventional,Phase 3,50,Not yet recruiting,Effect of PreforPro® (Prebiotic and Bacteriophage) on Urinary and Vaginal Health,Effect of PreforPro® on Urinary and Vaginal Health
NCT05591742,2024-02-02,"October 1, 2021","October 1, 2025","October 1, 2024",2022-10-15,NA,Interventional,Not Applicable,100,Recruiting,"The Effect on Bacterial Composition in Urine, Vagina and Faces After Treatment With Lactobacilli and Its Influence on Recurrent Cystitis in Postmenopausal Women.",Bacterial Composition and Recurrent Cystitis in Postmenopausal Women After Treatment With Lactobacilli.
NCT05603624,2023-08-24,"September 2, 2021","September 1, 2022","September 1, 2022",2022-10-28,NA,Interventional,Not Applicable,163,Terminated,Effect of Sterile Versus Clean Gloves Intrapartum and Postpartum Infections at Term,Effect of Sterile Versus Clean Gloves Intrapartum and Postpartum Infections at Term
NCT05613283,2023-12-19,"November 19, 2022","August 31, 2027",July 2026,2022-11-04,NA,Observational,NA,17875,"Active, not recruiting",Primary Cervical Cancer Screening by Self-sampling HPV Test,Primary Cervical Cancer Screening by Self-sampling HPV Test
NCT05630833,2023-02-09,"January 11, 2023","October 9, 2023","September 11, 2023",2022-11-23,NA,Interventional,Phase 3,300,Recruiting,"A Phase III, Multicenter, Randomized, Active Reference, Double Blind, Double-dummy Study in Japanese Female Participants to Evaluate the Efficacy and Safety of Gepotidacin in the Treatment of Uncomplicated Urinary Tract Infection (Acute Cystitis)",A Study to Investigate the Efficacy and Safety With Gepotidacin in Japanese Female Participants With Uncomplicated Urinary Tract Infection (Acute Cystitis)
NCT05632705,2022-11-21,"March 8, 2021","April 30, 2022","January 31, 2022",2021-03-08,NA,Interventional,Not Applicable,1000,Completed,A Randomised Trial to Evaluate the Efficacy and Feasibility of a Closing Pack to Reduce the Rate of Surgical Site Infection Following Caesarean Section,Efficacy of Using a Closing Pack to Reduce Postpartum Sepsis
NCT05648747,2022-12-09,"January 1, 2023","January 30, 2024","January 1, 2024",2022-12-09,NA,Observational,NA,300,Recruiting,Factors Associated With an Unfavorable Clinical Course in Hospitalized Patients With Pelvic Inflammatory Disease in Post Covid 19 Era: a Multicentric Retrospective Cohort Study,Pelvic Inflammatory Disease in COVID-19 Era
NCT05652374,2022-12-14,"October 20, 2022",October 2025,October 2025,2022-11-23,NA,Interventional,Phase 4,100,Recruiting,Gag Therapy for Recurrent Urinary Tract Infection Assessing Comparability to International Nitrofurantoin Gold Standard Study,Gag Therapy for Recurrent Urinary Tract Infection Assessing Comparability to International Nitrofurantoin Gold Standard Study
NCT05655936,2023-07-05,"June 29, 2023","July 1, 2027","July 1, 2027",2022-12-08,NA,Interventional,Not Applicable,454,Recruiting,Eliminating Severe Maternal Morbidity With Heart Health Doulas Trial,Eliminating Severe Maternal Morbidity With Heart Health Doulas Trial
NCT05666778,2023-04-28,"February 13, 2023","July 31, 2027","December 1, 2025",2022-12-19,NA,Interventional,Phase 2,402,Recruiting,Single Arm Trial of Menstrual Cups Among Economically Vulnerable Women to Reduce Bacterial Vaginosis and STIs Through Reduced Harmful Sexual and Menstrual Practices,Single Arm Trial of Menstrual Cups Among Economically Vulnerable Women to Reduce Bacterial Vaginosis and STIs
NCT05667207,2023-11-14,"June 15, 2023","February 1, 2024","February 1, 2024",2022-12-19,NA,Interventional,Not Applicable,200,Recruiting,Dipsticks and Point-of-care Microscopy to Reduce Antibiotic Use in Women With Uncomplicated Urinary Tract Infections: a Cluster-randomized Controlled Pilot Trial,Dipsticks and Microscopy to Reduce Antibiotic Use in Women's Urinary Tract Infections: a Pilot Trial (MicUTI)
NCT05669911,2023-10-31,"August 28, 2022","December 31, 2023","November 6, 2023",2022-11-08,NA,Interventional,Not Applicable,235,"Active, not recruiting",Pilot Study: Evaluation of a Novel Self-Collection Device for Cervical Cancer Screening,Development of a Self-collection Device for Cervical Cancer Screening
NCT05670535,2023-01-03,"March 1, 2021","November 10, 2022","October 15, 2022",2023-01-02,NA,Observational,NA,118,Completed,Vaginal Infections and Sexual Dysfunction in Women With Primary Sjögren's Syndrome,Sjögren and Gynecologic Considerations
NCT05702762,2023-01-18,"October 1, 2022","June 30, 2024","June 30, 2023",2022-09-22,NA,Interventional,Phase 2,160,Recruiting,Single Dose Aminoglycosides for Acute Uncomplicated Cystitis in the Emergency Department Setting,Single Dose Aminoglycosides for Acute Uncomplicated Cystitis in the Emergency Department Setting
NCT05711901,2024-02-24,"January 1, 2022","June 30, 2024","June 1, 2024",2023-01-13,NA,Interventional,Not Applicable,80,Recruiting,Multicenter Observational Prospective Study of the Efficacy and Safety of Selective Lipopolysaccharide Hemosorption Using the Efferon LPS Device in Maternal Sepsis Complicated by Organ Dysfunction and/or Septic Shock,Selective Lipopolysaccharide Hemosorption in Maternal Sepsis
NCT05723601,2024-01-17,"January 12, 2024",January 2025,January 2025,2023-02-01,NA,Interventional,Phase 4,24,Recruiting,Addressing Preference as a Patient-centered Outcome to Prevent Recurrent Urinary Tract Infection (rUTI) in Post-menopausal Women: a Cross-over Randomized Controlled Trial,Preference of Women With Recurrent Urinary Tract Infection for Vaginal Estradiol Tablet vs Cream
NCT05726318,2024-02-05,"February 17, 2023",July 2024,June 2024,2023-01-19,NA,Interventional,Phase 4,70,Recruiting,A Randomized Pilot and Feasibility Study of a cultuRE-Directed Approach to Urinary traCT Infection Symptoms in Older womeN: a Mixed Methods Evaluation - the REDUCTION Trial,Randomized Trial of Culture Directed Versus Empiric Antibiotics for Urinary Tract Infections in Older Women
NCT05730387,2023-05-31,"April 14, 2022","September 30, 2024","October 31, 2023",2022-12-09,NA,Observational,NA,6700,Recruiting,"Smart Discharges for Mom & Baby: Saving Mother-newborn Dyads by Developing a Predictive Risk Model to Identify Vulnerable Dyads and Guide Delivery of Evidence-based, Locally-informed Interventions for Targeted Post-discharge Care",Smart Discharges for Mom & Baby
NCT05730998,2023-02-15,"September 1, 2022","January 31, 2023","December 31, 2022",2023-02-07,NA,Interventional,Not Applicable,60,Completed,The Beneficial Effects of a Cranberry-based Oral Nutritional Supplement on the Prevention of Urinary Tract Infections in Diabetic Subjects,Cranberry for the Prevention of Urinary Tract Infections
NCT05762016,2023-03-07,"January 1, 2018","October 31, 2024","October 31, 2024",2023-02-22,NA,Observational,NA,30,"Active, not recruiting",A Comparison of the Outcomes of a Novel Technique of Mini- Incision and Self-Express (MISE) for Breast Abscess With the Conventional Techniques: A Retrospective Comparative Cohort Study,Outcomes of a Novel Technique of Mini- Incision and Self-Express (MISE) for Breast Abscess
NCT05783167,2023-12-06,"May 29, 2023","February 28, 2024","November 23, 2023",2023-03-13,NA,Observational,NA,502,Recruiting,Self-collected Cervical Cancer Screening Samples for Detection of Human Papillomavirus in HIV-positive Women - a Pilot Study of Self-collected Vaginal and Urine Samples,Self-collected Vaginal and Urine Samples in HIV-positive Women
NCT05788991,2023-03-28,"July 26, 2021","August 25, 2022","August 25, 2022",2023-03-15,NA,Interventional,Phase 4,151,Terminated,Comparative Study of the Efficacy and Safety of Vaginally Applied Dequalinium Chloride (10 mg) and Orally Applied Metronidazole (2 x 500 mg) in the Treatment of Bacterial Vaginosis,Comparison of Dequalinium Chloride (Fluomizin) vs Oral Metronidazole for the Treatment of Bacterial Vaginosis
NCT05793814,2023-03-20,"May 7, 2021",June 2023,June 2023,2023-03-02,NA,Interventional,Not Applicable,130,Recruiting,"A Randomized, Double-Blind, Placebo-Controlled Study to Assess the Effects of Consumption of a Limosilactobacillus Supplement on Recurrence of Uncomplicated Symptomatic Urinary Tract Infections (UTI) in Healthy Women During a 6-month Period",Assess the Effects of a Limosilactobacillus Supplement on Recurrence of UTI in Healthy Women During a 6-month Period
NCT05793970,2023-03-30,"March 25, 2022","June 1, 2023","March 23, 2023",2023-03-19,NA,Observational,NA,450,Recruiting,Evaluation of IL-6 Levels on Umbilical Cord,IL6 on Umbilical Cord (Evaluation of IL-6 Levels on Umbilical Cord)
NCT05796921,2023-04-06,"January 2, 2023","March 30, 2024","December 29, 2023",2023-03-21,NA,Interventional,Not Applicable,200,Recruiting,"Lacticaseibacillus Rhamnosus CA15 (DSM 33960) Strain as a New Driver in Restoring the Normal Vaginal Microbiota: a Randomized, Double-blind, Placebo-controlled Clinical Trial",Lacticaseibacillus Rhamnosus CA15 (DSM 33960) Strain as a New Driver in Restoring the Normal Vaginal Microbiota
NCT05813184,2023-04-02,"April 30, 2023","October 30, 2025","April 30, 2025",2023-04-02,NA,Observational,NA,82,Not yet recruiting,Effect of Prenatal Antibiotics on Breast Milk Immune Function and on the Development of Neonatal Intestinal Immune System: the Role of IgA,Prenatal Antibiotics and Breast Milk / Neonatal IgA
NCT05826925,2023-04-10,March 2025,August 2027,August 2027,2023-04-10,NA,Interventional,Not Applicable,40,Not yet recruiting,Optimizing Cardiovascular Preventive Care for Women Following Hypertensive Disorders of Pregnancy,Optimizing Cardiovascular Preventive Care for Women Following Hypertensive Disorders of Pregnancy
NCT05837962,2023-04-27,"April 10, 2023","December 28, 2023","August 16, 2023",2023-04-02,NA,Interventional,Not Applicable,60,Recruiting,"Feasibility and Acceptability of the Nursing Intervention ""EducaTHE"" to Improve Knowledge and Self-care Behaviors in the Face of Hypertensive Disorders of Pregnancy in Pregnant Women.",Nursing Intervention for Knowledge and Self-care Behaviors in the Face of Hypertensive Disorders of Pregnancy
NCT05895162,2023-06-12,"June 10, 2023","January 7, 2025","December 31, 2024",2023-05-15,NA,Interventional,Not Applicable,76,Recruiting,Randomized Controlled Trial to Assess the Effectiveness of a Zinc-containing Vaginal Gel and Fluconazole on Treatment and Recurrence of Vulvovaginal Candidiasis.,Zinc-containing Vaginal Gel and Oral Fluconazole for Vulvovaginal Candidiasis.
NCT05895578,2024-01-15,"June 21, 2023",November 2024,September 2024,2023-05-19,NA,Interventional,Not Applicable,90,Recruiting,"Randomized, Double-blind, Placebo-controlled Study to Evaluate the Effect of a Probiotic on the Urinary Tract Microbiota in Women With Recurrent Urinary Tract Infections (rUTI).",Effect of a Probiotic on the Urinary Tract Microbiota of Participants With Recurrent Urinary Tract Infection.
NCT05907187,2023-06-07,"November 7, 2017","June 9, 2020","November 21, 2018",2023-06-07,NA,Interventional,Not Applicable,100,Completed,"Intervention to Promote Cervical Cancer Prevention and Early Detection, and Understand the Role of Plants in HPV. (Research in Ethno-Medicine and Education)",Research in Ethno-Medicine and Education (REMED)
NCT05908682,2023-06-08,"July 28, 2022","October 31, 2029","October 31, 2029",2023-06-08,NA,Observational [Patient Registry],NA,100,Recruiting,"A Single-arm Safety Study of Subjects Exposed to Ibrexafungerp Whilst Pregnant, Including Infant Outcomes Up to One Year",Safety of Pregnant Subjects Exposed to Ibrexafungerp Including Infant Outcomes
NCT05913180,2023-06-21,"June 15, 2023","August 15, 2025","August 15, 2025",2023-06-10,NA,Interventional,Phase 2,180,Not yet recruiting,Vitamin C for the Prevention of Catheter-associated Urinary Tract Infections in Women Who Undergo Elective Gynecological Surgeries: a Randomized Double-blinded Controlled Trial,Vitamin C Effectiveness in Preventing Urinary Tract Infections After Gynecological Surgeries
NCT05929963,2023-06-24,"May 9, 2023","January 1, 2025","February 20, 2024",2023-05-08,NA,Observational,NA,300,Enrolling by invitation,Observational Study of the Interaction Between Hepatitis C Virus Infection and Pregnancy,Observational Study of the Interaction Between Hepatitis C Virus Infection and Pregnancy
NCT05958953,2023-07-14,September 2023,"November 12, 2025",October 2025,2023-06-06,NA,Interventional,Phase 3,1400,Not yet recruiting,"PeRinatal Outcomes With ACTive Versus Expectant Management of Women With Pre-labor Rupture Of Membranes: a Phase III, Open-label, Randomized Controlled Multicentric Trial",PeRinatal Outcomes With ACTive Versus Expectant Management of Women With Pre-labor Rupture Of Membranes
NCT05966649,2023-12-13,"March 16, 2023",June 2028,December 2027,2023-03-02,NA,Interventional,Not Applicable,402,"Active, not recruiting",Synbiotics in Patients at RIsk fOr Preterm Birth: a Multi-center Double-blind Randomized Placebo-controlled trIal,Synbiotics in Patients at RIsk fOr Preterm Birth
NCT05970783,2023-07-29,"November 8, 2022",November 2024,February 2024,2023-07-13,NA,Interventional,Phase 3,414,Recruiting,"A Multicenter, Randomized, Double-blind, Dose-parallel, Placebo-controlled Phase III Clinical Trial to Evaluate the Efficacy and Safety of Jincaopian Tablets in Subjects With Chronic Pelvic Pain After Pelvic Inflammatory Disease",A Study of Jincaopian Tablets on Chronic Pelvic Pain After Pelvic Inflammatory Disease
